"filename", "language", "YAML", "JSON with Comments", "JavaScript", "Vue", "SCSS", "TypeScript", "Markdown", "SVG", "JSON", "XML", "Handlebars", "comment", "blank", "total"
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-earning-processing\e-earning-processing.scss", "SCSS", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 6, 45
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-earning-processing\e-earning-processing.vue", "Vue", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-earnings-empty\e-earnings-empty.scss", "SCSS", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 6, 45
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-earnings-empty\e-earnings-empty.vue", "Vue", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-empty-data\e-empty-data.scss", "SCSS", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 12, 82
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-empty-data\e-empty-data.vue", "Vue", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-finish-kyc\e-finish-kyc.scss", "SCSS", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 8, 49
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-finish-kyc\e-finish-kyc.vue", "Vue", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-header-links\e-header-links.scss", "SCSS", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 10, 54
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-header-links\e-header-links.vue", "Vue", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-image\e-image.vue", "Vue", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-invest-modal\e-invest-modal.scss", "SCSS", 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 48, 199
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-invest-modal\e-invest-modal.vue", "Vue", 0, 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 26, 50, 364
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-kyc-start-modal\e-kyc-start-modal.scss", "SCSS", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 16, 89
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-kyc-start-modal\e-kyc-start-modal.vue", "Vue", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 8, 74
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-kyc-thanks-modal\e-kyc-thanks-modal.scss", "SCSS", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 11, 59
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-kyc-thanks-modal\e-kyc-thanks-modal.vue", "Vue", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\e-page-info-modal.scss", "SCSS", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 25, 159
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\e-page-info-modal.vue", "Vue", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 8, 65
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-activity.vue", "Vue", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 6, 56
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-analytics.vue", "Vue", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 16, 99
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-buy-shares.vue", "Vue", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 14, 92
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-currency.vue", "Vue", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-earnings.vue", "Vue", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 16, 82
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-latest-trades.vue", "Vue", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-purchases.vue", "Vue", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-settings.vue", "Vue", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-shareholders.vue", "Vue", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-statements.vue", "Vue", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-page-info-modal\ui\e-page-info-wallet.vue", "Vue", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 22, 103
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-picture\e-picture.vue", "Vue", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-processing-payment\e-processing-payment.scss", "SCSS", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 6, 45
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-processing-payment\e-processing-payment.vue", "Vue", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-referral-share-modal\e-referral-share-modal.scss", "SCSS", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 23, 131
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-referral-share-modal\e-referral-share-modal.vue", "Vue", 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 16, 147
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-registration-bonus-modal\e-registration-bonus-modal.scss", "SCSS", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 9, 51
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-registration-bonus-modal\e-registration-bonus-modal.vue", "Vue", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 15, 80
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-send-to-buy-shares\e-send-to-buy-shares.scss", "SCSS", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 7, 51
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-send-to-buy-shares\e-send-to-buy-shares.vue", "Vue", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 10, 58
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-stat\e-stat.scss", "SCSS", 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 1, 34, 229
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-stat\e-stat.vue", "Vue", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 1, 7, 124
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-stats-apy\e-stats-apy.scss", "SCSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 3, 6, 39
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-stats-apy\e-stats-apy.vue", "Vue", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 10, 71
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-stats-protection\e-stats-protection.scss", "SCSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 6, 25
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-stats-protection\e-stats-protection.vue", "Vue", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-success-modal\e-success-modal.scss", "SCSS", 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 3, 36, 170
"e:\VSCODE\WORK\bitcoinetf.org\src\entities\e-success-modal\e-success-modal.vue", "Vue", 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 3, 14, 144
"e:\VSCODE\WORK\bitcoinetf.org\src\features\e-fund-tabs\e-fund-tabs.scss", "SCSS", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 5, 43
"e:\VSCODE\WORK\bitcoinetf.org\src\features\e-fund-tabs\e-fund-tabs.vue", "Vue", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 8, 44
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-kyc\f-kyc.scss", "SCSS", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 25, 146
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-kyc\f-kyc.vue", "Vue", 0, 0, 0, 376, 0, 0, 0, 0, 0, 0, 0, 0, 49, 425
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-login\f-login.scss", "SCSS", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 18, 106
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-login\f-login.vue", "Vue", 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 7, 62, 352
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-purchases-modal\f-purchases-modal.scss", "SCSS", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 15, 75
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-purchases-modal\f-purchases-modal.vue", "Vue", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 9, 125
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-refer-friends\f-refer-friends.scss", "SCSS", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 5, 40
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-refer-friends\f-refer-friends.vue", "Vue", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 10, 56
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-referrals-modal\f-referrals-modal.scss", "SCSS", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 6, 14, 78
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-referrals-modal\f-referrals-modal.vue", "Vue", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 21, 166
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-registration-buy\f-registration-buy.scss", "SCSS", 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 9, 76, 400
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-registration-buy\f-registration-buy.vue", "Vue", 0, 0, 0, 755, 0, 0, 0, 0, 0, 0, 0, 14, 154, 923
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-registration\f-registration.scss", "SCSS", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 3, 35, 168
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-registration\f-registration.vue", "Vue", 0, 0, 0, 710, 0, 0, 0, 0, 0, 0, 0, 36, 130, 876
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-reset-password\f-reset-password.scss", "SCSS", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 1, 14, 80
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-reset-password\f-reset-password.vue", "Vue", 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 1, 21, 192
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-terms-modal\constants.ts", "TypeScript", 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 0, 1, 264
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-terms-modal\f-terms-modal.scss", "SCSS", 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 30, 194
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-terms-modal\f-terms-modal.vue", "Vue", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 9, 118
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-withdrawal-modal\f-withdrawal-modal.scss", "SCSS", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 7, 16, 94
"e:\VSCODE\WORK\bitcoinetf.org\src\features\f-withdrawal-modal\f-withdrawal-modal.vue", "Vue", 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 28, 218
"e:\VSCODE\WORK\bitcoinetf.org\src\layouts\auth.vue", "Vue", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"e:\VSCODE\WORK\bitcoinetf.org\src\layouts\default.vue", "Vue", 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 24, 148
"e:\VSCODE\WORK\bitcoinetf.org\src\layouts\empty.vue", "Vue", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\src\layouts\site-dark-launch.vue", "Vue", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 15, 81
"e:\VSCODE\WORK\bitcoinetf.org\src\layouts\site-dark.vue", "Vue", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 15, 81
"e:\VSCODE\WORK\bitcoinetf.org\src\layouts\site-texts.vue", "Vue", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 15, 82
"e:\VSCODE\WORK\bitcoinetf.org\src\layouts\site-tutorials.vue", "Vue", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 20, 118
"e:\VSCODE\WORK\bitcoinetf.org\src\layouts\site.vue", "Vue", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\auth\google.vue", "Vue", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 10, 56
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\auth\telegram.vue", "Vue", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\bitcoin-education\[slug].vue", "Vue", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 4, 58
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\bitcoin-education\index.vue", "Vue", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 18, 67
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\blog-single\index.vue", "Vue", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 4, 46
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\blog\[slug].vue", "Vue", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 6, 63
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\blog\index.vue", "Vue", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 12, 49
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\blogs\index.vue", "Vue", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\fund\index.vue", "Vue", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 1, 16, 156
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\index.vue", "Vue", 0, 0, 0, 356, 0, 0, 0, 0, 0, 0, 0, 1, 34, 391
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\offers\[slug].vue", "Vue", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 4, 62
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\offers\index.vue", "Vue", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 13, 91
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\analytics\fund\latest-purchases\index.vue", "Vue", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\analytics\fund\top-shareholders\index.vue", "Vue", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\analytics\performance\latest-trades\index.vue", "Vue", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\analytics\portfolio\latest-activity\index.vue", "Vue", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\asset\[id].vue", "Vue", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\buy-shares\index.vue", "Vue", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\buy-shares\payment\index.vue", "Vue", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\earnings\index.vue", "Vue", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\earnings\statements\index.vue", "Vue", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\kyc.vue", "Vue", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\login.vue", "Vue", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\more\change-pass.vue", "Vue", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\more\display-currency.vue", "Vue", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\more\index.vue", "Vue", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\more\personal-details.vue", "Vue", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\more\theme.vue", "Vue", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\purchase.vue", "Vue", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\purchaseb.vue", "Vue", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\registration.vue", "Vue", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\reset.vue", "Vue", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\personal\support\index.vue", "Vue", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\privacy\index.vue", "Vue", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\purchaseb.vue", "Vue", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\referrals\index.vue", "Vue", 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 17, 150
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\terms\index.vue", "Vue", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\tetherspecial\index.vue", "Vue", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\tutorials\index.vue", "Vue", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 26, 147
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\verification\index.vue", "Vue", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"e:\VSCODE\WORK\bitcoinetf.org\src\pages\weloverussia\index.vue", "Vue", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 4, 52
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\apiPack.ts", "TypeScript", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 5, 26
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\ethPack.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 3, 33
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\eth\auth\authApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 409, 0, 0, 0, 0, 0, 1, 56, 466
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\eth\billingEth\billingEthApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 278, 0, 0, 0, 0, 0, 0, 35, 313
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\eth\kyc\kycApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 15, 130
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\eth\news\newsApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 1, 23, 193
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\eth\pages\pagesApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 35
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\eth\referral\referralApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 7, 59
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\eth\statisticEth\statisticEthApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 18, 153
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\infoPack.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 27
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\info\billing\billingApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 5, 40
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\info\blockchainProxy\blockchainProxyApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 5, 41
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\info\event\eventApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 17, 128
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\info\fund\fundApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 7, 53
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\api\info\statistic\statisticApiModule.ts", "TypeScript", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 9, 59
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\api.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\breakpoints.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\ethCodes.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 17
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\global.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\httpMethods.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 35, 9, 55
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\httpStatusCodes.ts", "TypeScript", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 253, 61, 377
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\icons.ts", "TypeScript", 0, 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 1, 1, 312
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\keyCodes.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 5
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\phoneCountryCodes.ts", "TypeScript", 0, 0, 0, 0, 0, 316, 0, 0, 0, 0, 0, 0, 4, 320
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\phoneNumberSettings.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\constants\signupMethods.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\directives\v-phone-number.ts", "TypeScript", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 4, 26, 106
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\helpers\convertSecondsToHours.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 17
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\helpers\device.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 4, 7, 41
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\toolkit\apiErrorFlow.ts", "TypeScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 4, 18
"e:\VSCODE\WORK\bitcoinetf.org\src\shared\toolkit\filters.ts", "TypeScript", 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 3, 78, 313
